,Serial_Number,Restaurant_Name,Location_Name,Category_Name,Address,City,Current_Demerits,Current_Grade,Date_Current,Inspection_Date,Inspection_Type,Inspection_Demerits,Inspection_Grade,Inspection_Result,Violations,Location_1,ObjectId,Latitude,Longitude,latitude,longitude
493,DANUQOXWK,West Career and Technical Academy Snack Bar,West Career and Tech Academy,Snack Bar,11945 W Charleston Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2019-09-19T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1564249,115.3541259)",308703,0.0,0.0,36.15642,115.35413
494,DAIKEKY1O,COSMO OVERLOOK POOL GRILL P4.2,COSMOPOLITAN RESORT & CASINO,Restaurant,3708 S Las Vegas Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1099462,115.1753911)",308705,0.0,0.0,36.10995,115.17539
495,DARMIMFCE,SUNCOAST BUFFET SERVICE BAR,Suncoast Hotel & Casino,Bar / Tavern,9090 Alta Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1691517,115.2913521)",308707,0.0,0.0,36.16915,115.29135
496,DAXGMZW3B,MGM AVENUE HOT KITCHEN,MGM GRAND HOTEL & CASINO,Special Kitchen,3799 S Las Vegas Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2019-09-18T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,2954.0,"(36.1022507,115.1699679)",308709,0.0,0.0,36.10225,115.16997
497,DARMBFM8A,COSMO HOLSTEINS COOK LINE P2,COSMOPOLITAN RESORT & CASINO,Special Kitchen,3708 S Las Vegas Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2019-11-01T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.1099462,115.1753911)",308711,0.0,0.0,36.10995,115.17539
498,DAO2VPJ6S,Bass ES Kitchen,Bass Elementary School,Elementary School Kitchen,10377 Rancho Destino Rd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0013685,115.1664398)",308712,0.0,0.0,36.00137,115.16644
499,DAEDRXVMV,MGM AVENUE HOT KITCHEN,MGM GRAND HOTEL & CASINO,Special Kitchen,3799 S Las Vegas Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1022507,115.1699679)",308713,0.0,0.0,36.10225,115.16997
500,DAQWW000G,NORTH RANCHO ARCO #414 - SNACK BAR,NORTH RANCHO ARCO #414,Snack Bar,4371 N Rancho Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.2391949,115.2324574)",308714,0.0,0.0,36.23919,115.23246
501,DAJRWOBRV,West Career and Technical Academy Snack Bar,West Career and Tech Academy,Snack Bar,11945 W Charleston Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1564249,115.3541259)",308719,0.0,0.0,36.15642,115.35413
502,DAIRZCC85,"Christensen, M J Elem Schl Kitchen","Christensen, M J Elementary School",Elementary School Kitchen,9001 Mariner Cove Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2019-12-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.137287,115.294354)",308720,0.0,0.0,36.13729,115.29435
503,DAYAJWZ0R,"Christensen, M J Elem Schl Kitchen","Christensen, M J Elementary School",Elementary School Kitchen,9001 Mariner Cove Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.137287,115.294354)",308721,0.0,0.0,36.13729,115.29435
504,DA9PMYEG0,East Career and Technical Academy Kitchen,East Career & Technical Academy,Institutional Food Service,6705 Vegas Valley Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1362455,115.0268226)",308722,0.0,0.0,36.13625,115.02682
505,DADYYFQFR,NORTH RANCHO ARCO #414 - SNACK BAR,NORTH RANCHO ARCO #414,Snack Bar,4371 N Rancho Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2019-10-01T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2391949,115.2324574)",308724,0.0,0.0,36.23919,115.23246
506,DAO8BHBGD,CUCA'S MEXICAN FOOD (NV),CUCAS MEXICAN FOOD (NV),Restaurant,100 W PRIMM Blvd,Primm,6,A,2020-03-12T00:00:00.000Z,2019-10-02T00:00:00.000Z,Re-inspection,3,A,'A' Grade,220.0,"(35.61002,115.3922)",308727,0.0,0.0,35.61002,115.3922
507,DAO8OLKQQ,West Career and Technical Academy Kitchen,West Career and Tech Academy,Institutional Food Service,11945 W Charleston Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1564249,115.3541259)",308728,0.0,0.0,36.15642,115.35413
508,DAJG45SBR,SUNCOAST BUFFET CHINESE / AMERICAN,Suncoast Hotel & Casino,Special Kitchen,9090 Alta Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1691517,115.2913521)",308729,0.0,0.0,36.16915,115.29135
509,DAEPIUZQW,THE PARK BEERHAUS BAR,"PARK, THE - BEERHAUS",Bar / Tavern,3784 S LAS VEGAS Blvd D2,Las Vegas,3,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.1023786,115.1745465)",308733,0.0,0.0,36.10238,115.17455
510,DAQNLR54V,VILLAGE PUB DECATUR BAR,VILLAGE PUB DECATUR,Bar / Tavern,8075 S Decatur Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.043017,115.208493)",308734,0.0,0.0,36.04302,115.20849
511,DACYODJMR,Thai Original BBQ,Thai Original BBQ,Restaurant,4180 S Jones Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2928.0,"(36.112915,115.224764)",308738,0.0,0.0,36.11292,115.22476
512,DAECTTBQM,Broadway Pizzeria,Broadway Pizzeria,Restaurant,840 S Rancho Dr 15,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.1617046,115.1734184)",308742,0.0,0.0,36.1617,115.17342
513,DAQD9LOSJ,"Bilbray, James H Elem School Kitchen","Bilbray, James H. Elem School",Elementary School Kitchen,9370 Brent Ln,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.319511,115.299583)",308745,0.0,0.0,36.31951,115.29958
514,DAE2I0E00,Mesquite Community - Pantry,Mesquite Community & Senior Center,Pantry,102 E Old Mill Rd,Mesquite,3,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,211.0,"(36.8091583,114.0693975)",308749,0.0,0.0,36.80916,114.0694
515,DAIY8XXQC,"ORTWEIN, DENNIS ELEMENTARY SCHOOL KITCHEN","ORTWEIN, DENNIS ELEMENTARY SCHOOL",Elementary School Kitchen,10926 DEAN MARTIN,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.9912823,115.1823734)",308750,0.0,0.0,35.99128,115.18237
516,DAKQD2ALG,East Career and Technical Academy Bakery,East Career & Technical Academy,Special Kitchen,6705 Vegas Valley Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1362455,115.0268226)",308752,0.0,0.0,36.13625,115.02682
517,DAJXN0TBZ,COSMO BLVD POOL BAR P4,COSMOPOLITAN RESORT & CASINO,Bar / Tavern,3708 S Las Vegas Blvd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1099462,115.1753911)",308753,0.0,0.0,36.10995,115.17539
518,DA1U88NNJ,TRIPLE GEORGE GRILL - PREP KITCHEN,TRIPLE GEORGE GRILL,Special Kitchen,201 N 3RD St,Las Vegas,3,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,211.0,"(36.1718292,115.1423178)",308754,0.0,0.0,36.17183,115.14232
519,DAPVGNBJA,MAVERICK HELICOPTER SNACK BAR,MAVERICK HELICOPTER,Snack Bar,6075 S LAS VEGAS,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1699412,115.1398296)",308755,0.0,0.0,36.16994,115.13983
520,DA1W8PHN2,JB MARGARITAVILLE REST 2  SVC LINE-WAREWASH  FL 3,JIMMY BUFFETT'S MARGARITAVILLE @ FLAMINGO,Special Kitchen,3555 S LAS VEGAS,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1156902,115.1713943)",308757,0.0,0.0,36.11569,115.17139
521,DA5OKFNVY,Kentucky Fried Chicken #212102,Kentucky Fried Chicken #212102,Restaurant,4434 N Rancho Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.2401633,115.2324678)",308759,0.0,0.0,36.24016,115.23247
522,DAGA0X0TD,East Career and Technical Academy Main Kitchen,East Career & Technical Academy,Special Kitchen,6705 Vegas Valley Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1362455,115.0268226)",308760,0.0,0.0,36.13625,115.02682
523,DAG6OW560,Little Crown & Anchor Pub - Bar,Little Crown & Anchor Pub,Bar / Tavern,4755 Spring Mountain Rd,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.12619,115.206537)",308762,0.0,0.0,36.12619,115.20654
524,DAPGKOFC0,SUNCOAST BUFFET DESSERT / SALAD,Suncoast Hotel & Casino,Special Kitchen,9090 Alta Dr,Las Vegas,0,A,2020-03-12T00:00:00.000Z,2020-03-12T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1691517,115.2913521)",308765,0.0,0.0,36.16915,115.29135
525,DA29HOFU8,TEA SPACE,TEA SPACE,Restaurant,3466 S Decatur Blvd,Las Vegas,6,A,2020-03-12T00:00:00.000Z,2019-09-26T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,212.0,"(36.1268534,115.2074834)",308766,0.0,0.0,36.12685,115.20748
526,DAXXXLDSB,CREPES N' TACOS MEXICAN GRILL,CREPES N' TACOS MEXICAN GRILL,Restaurant,320 N NELLIS 5,Las Vegas,19,B,2020-03-11T00:00:00.000Z,2019-10-09T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.164675,115.060645)",308768,0.0,0.0,36.16468,115.06064
527,DA1JC01I2,"Thomas, Ruby S Elem School Kitchen","Thomas, Ruby S Elementary School",Elementary School Kitchen,1560 Cherokee Ln,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.125352,115.130534)",308769,0.0,0.0,36.12535,115.13053
528,DATI87D13,Roberto's Taco Shop,Roberto's Taco Shop,Restaurant,4430 E Washington Ave,Las Vegas,10,A,2020-03-11T00:00:00.000Z,2019-09-17T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2930.0,"(36.1813176,115.0793689)",308775,0.0,0.0,36.18132,115.07937
529,DA07JOUU1,PT'S BREWING CO 563 RESTAURANT,PT'S BREWING CO. 563,Restaurant,3101 TENAYA Way,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0283696,115.2517232)",308777,0.0,0.0,36.02837,115.25172
530,DAI9FEQT5,Green Valley Grocery #35 - SNACK BAR,Green Valley Grocery #35,Snack Bar,8390 N Decatur Blvd,North Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.312881,115.206372)",308784,0.0,0.0,36.31288,115.20637
531,DAX7M4KKL,WOLFGANG PUCK RESTAURANT,SHOPS AT SUMMERLIN - WOLFGANG PUCK BAR AND GRILL,Restaurant,10955 OVAL PARK Dr,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1516168,115.3323263)",308785,0.0,0.0,36.15162,115.33233
532,DADJ5L6SK,WOLFGANG PUCK BAR,SHOPS AT SUMMERLIN - WOLFGANG PUCK BAR AND GRILL,Bar / Tavern,10955 OVAL PARK Dr,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1516168,115.3323263)",308786,0.0,0.0,36.15162,115.33233
533,DAHOO5MRO,VJ'S BAR,VJ'S,Bar / Tavern,551 W MESQUITE,Mesquite,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.8041958,114.0820442)",308789,0.0,0.0,36.8042,114.08204
534,DAYX73S1G,Wetzel's Pretzels - Rio,Wetzels Pretzels - Rio Hotel and Casino,Snack Bar,3700 W Flamingo Rd,Las Vegas,3,A,2020-03-11T00:00:00.000Z,2019-10-10T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.118699,115.186442)",308790,0.0,0.0,36.1187,115.18644
535,DAWUJ0CAE,BLACK ROCK COFFEE BAR,BLACK ROCK COFFEE BAR,Restaurant,4835 BLUE DIAMOND Rd,Las Vegas,8,A,2020-03-11T00:00:00.000Z,2019-09-25T00:00:00.000Z,Re-inspection,3,A,'A' Grade,211.0,"(36.0328437,115.2066145)",308792,0.0,0.0,36.03284,115.20661
536,DA1968014,MARCHE BACCHUS BAR,Marche Bacchus,Bar / Tavern,2620 Regatta Dr,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2074847,115.2682033)",308793,0.0,0.0,36.20748,115.2682
537,DAFWLY014,DOTTY'S #49 SNACK BAR,DOTTY'S #49,Snack Bar,6910 E Lake Mead Blvd,Las Vegas,3,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.196719,115.021342)",308795,0.0,0.0,36.19672,115.02134
538,DAHOJHJJM,BAILY FOOD MEAT PROCESSING,"Baily Meat, LLC",Meat/Poultry/Seafood,4325 W Patrick Ln 115,Las Vegas,3,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,212.0,"(36.0780935,115.1978266)",308797,0.0,0.0,36.07809,115.19783
539,DA6KTX9YL,"SPOT TO EAT MOBILE, THE","SPOT TO EAT MOBILE, THE",Food Trucks / Mobile Vendor,439 ROCK QUARRY Wy,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.221936,115.1462928)",308799,0.0,0.0,36.22194,115.14629
540,DAOOVUMEV,South Point Coffee Shop Service STN,South Point Hotel & Casino,Bar / Tavern,9777 Las Vegas Blvd,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0114227,115.1752019)",308801,0.0,0.0,36.01142,115.1752
541,DA6LRS5M1,PTS 551 RESTAURANT,PT'S 551,Restaurant,1540 W SUNSET 140,Henderson,3,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,218.0,"(36.0637862,115.0519679)",308802,0.0,0.0,36.06379,115.05197
542,DADHBNA2N,PTS BREWING CO. 563 BAR,PT'S BREWING CO. 563,Bar / Tavern,3101 TENAYA Way,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0283696,115.2517232)",308807,0.0,0.0,36.02837,115.25172
543,DAMEYUG5N,PT'S PUB BAR,PT'S PUB,Bar / Tavern,7200 W LAKE MEAD,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1965066,115.2486868)",308808,0.0,0.0,36.19651,115.24869
544,DAT4DZDVW,Canarelli MS Kitchen,Canarelli Middle School,Institutional Food Service,7808 S Torrey Pines Dr,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2019-09-27T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0459753,115.2334171)",308809,0.0,0.0,36.04598,115.23342
545,DA3TNVZXE,"Stewart, Helen J ES Kitchen","Stewart, Helen J Elementary School",Elementary School Kitchen,2375 E Viking Rd,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2019-10-29T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1177291,115.1201887)",308811,0.0,0.0,36.11773,115.12019
546,DA2UPSGAN,WOLFGANG PUCK EXPO KITCHEN,SHOPS AT SUMMERLIN - WOLFGANG PUCK BAR AND GRILL,Special Kitchen,10955 OVAL PARK Dr,Las Vegas,3,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2909.0,"(36.1516168,115.3323263)",308813,0.0,0.0,36.15162,115.33233
547,DABP1XL99,ARIA MAIN KITCHEN WAREWASH,CITY CENTER Residences,Special Kitchen,3730 S Las Vegas Blvd,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1073485,115.1765836)",308815,0.0,0.0,36.10735,115.17658
548,DABQQT0PV,Palms Room Service Prep Area,Palms Casino Resort,Special Kitchen,4321 W Flamingo Rd,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1141275,115.1965118)",308822,0.0,0.0,36.11413,115.19651
549,DANSDTH03,DOTTY'S #49,DOTTY'S #49,Bar / Tavern,6910 E Lake Mead Blvd,Las Vegas,0,A,2020-03-11T00:00:00.000Z,2020-03-11T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.196719,115.021342)",308823,0.0,0.0,36.19672,115.02134
